house_format,house_type,house_size,location,city,price,numBathrooms,SecurityDeposit,Status
1 BHK,Apartment ,600,Jogeshwari West,Mumbai,36000,2,0,Unfurnished
2 BHK,Apartment ,900,Kalyan West,Mumbai,18000,2,0,Unfurnished
1 BHK,Apartment ,350,Malad West,Mumbai,21000,1,0,Furnished
2 BHK,Apartment ,1120,Kharghar,Mumbai,35000,2,0,Unfurnished
1 BHK,Apartment ,610,Kalyan West,Mumbai,12000,1,0,Semi-Furnished
2 BHK,Apartment ,774,Dombivali,Mumbai,9500,2,0,Unfurnished
2 BHK,Apartment ,970,Kandivali East,Mumbai,45000,2,0,Unfurnished
3 BHK,Apartment ,1765,Kandivali East,Mumbai,68000,3,0,Semi-Furnished
1 BHK,Apartment ,735,Kandivali East,Mumbai,38000,2,0,Semi-Furnished
1 BHK,Apartment ,450,Kandivali East,Mumbai,32000,1,0,Furnished
3 BHK,Apartment ,1255,Kandivali East,Mumbai,46000,2,0,Unfurnished
3 BHK,Apartment ,1765,Kandivali East,Mumbai,85000,3,0,Semi-Furnished
2 BHK,Apartment ,1000,Kandivali East,Mumbai,43000,2,0,Semi-Furnished
2 BHK,Apartment ,1090,Kandivali East,Mumbai,50000,2,0,Semi-Furnished
3 BHK,Apartment ,1255,Kandivali East,Mumbai,52000,2,0,Furnished
2 BHK,Apartment ,1250,Powai,Mumbai,60000,2,0,Semi-Furnished
2 BHK,Apartment ,1050,Kanjurmarg,Mumbai,35000,2,0,Unfurnished
1 BHK,Apartment ,550,Jogeshwari West,Mumbai,38000,1,0,Unfurnished
1 BHK,Apartment ,695,Andheri West,Mumbai,34750,1,0,Unfurnished
1 BHK,Apartment ,1360,Jogeshwari West,Mumbai,31500,2,0,Unfurnished
1 BHK,Apartment ,700,Koper Khairane,Mumbai,20000,2,0,Semi-Furnished
1 BHK,Apartment ,655,Chembur,Mumbai,45000,1,0,Unfurnished
1 BHK,Apartment ,580,Deonar,Mumbai,50000,1,0,Furnished
2 BHK,Apartment ,700,Thane West,Mumbai,30000,2,0,Furnished
2 BHK,Apartment ,1200,Ulwe,Mumbai,12000,2,0,Unfurnished
1 BHK,Apartment ,725,Ulwe,Mumbai,11000,2,0,Unfurnished
1 BHK,Apartment ,730,Ulwe,Mumbai,10000,2,0,Unfurnished
1 BHK,Apartment ,680,Ulwe,Mumbai,8500,1,0,Unfurnished
1 BHK,Apartment ,310,Thane West,Mumbai,22000,1,0,Unfurnished
1 BHK,Apartment ,650,Thane West,Mumbai,30000,1,0,Unfurnished
2 BHK,Apartment ,600,Andheri West,Mumbai,56000,2,0,Semi-Furnished
2 BHK,Apartment ,900,Panvel,Mumbai,22000,2,0,Semi-Furnished
2 BHK,Apartment ,1050,Malad West,Mumbai,46000,2,0,Unfurnished
2 BHK,Apartment ,1100,Ulwe,Mumbai,14000,2,0,Semi-Furnished
2 BHK,Apartment ,1200,Jogeshwari West,Mumbai,50000,2,0,Unfurnished
2 BHK,Apartment ,700,Thane West,Mumbai,30000,2,0,Furnished
1 BHK,Apartment ,550,Thane West,Mumbai,34000,2,0,Semi-Furnished
2 BHK,Apartment ,1200,Chembur,Mumbai,75000,2,0,Unfurnished
2 BHK,Apartment ,995,Chembur,Mumbai,56000,2,0,Semi-Furnished
4 BHK,Apartment ,2000,Borivali West,Mumbai,40000,4,0,Furnished
3 BHK,Apartment ,1580,Chembur,Mumbai,90000,3,0,Semi-Furnished
2 BHK,Apartment ,700,Jogeshwari West,Mumbai,36000,1,0,Unfurnished
1 BHK,Apartment ,650,Dombivali,Mumbai,7500,1,0,Unfurnished
2 BHK,Apartment ,850,Dombivali,Mumbai,8500,2,0,Unfurnished
2 BHK,Apartment ,1098,Dombivali,Mumbai,9500,2,0,Unfurnished
3 BHK,Apartment ,1200,Dombivali,Mumbai,12000,2,0,Unfurnished
2 BHK,Apartment ,819,Dombivali East,Mumbai,13000,2,0,Semi-Furnished
1 BHK,Apartment ,594,Dombivali,Mumbai,9000,1,0,Unfurnished
1 BHK,Apartment ,584,Dombivali,Mumbai,10000,1,0,Unfurnished
2 BHK,Apartment ,918,Dombivali,Mumbai,11000,2,0,Unfurnished
2 BHK,Apartment ,1050,Chembur,Mumbai,46000,2,0,Unfurnished
3 BHK,Apartment ,1322,Chembur,Mumbai,72000,2,0,Semi-Furnished
2 BHK,Apartment ,990,Kalyan West,Mumbai,18200,2,0,Unfurnished
3 BHK,Apartment ,1770,Seawoods,Mumbai,50000,3,0,Semi-Furnished
3 BHK,Apartment ,1560,Nerul,Mumbai,60000,2,0,Semi-Furnished
1 BHK,Apartment ,725,Thakurli,Mumbai,9300,1,0,Semi-Furnished
2 BHK,Apartment ,1150,Dombivali,Mumbai,12000,2,0,Furnished
2 BHK,Apartment ,1000,Chembur,Mumbai,70000,2,0,Furnished
1 BHK,Apartment ,700,Virar,Mumbai,7500,2,0,Semi-Furnished
1 BHK,Apartment ,956,Wadala,Mumbai,41000,1,0,Semi-Furnished
1 BHK,Apartment ,774,Palava,Mumbai,8000,1,0,Unfurnished
2 BHK,Apartment ,1085,Palava,Mumbai,10500,2,0,Unfurnished
2 BHK,Apartment ,918,Dombivali,Mumbai,13500,2,0,Unfurnished
2 BHK,Apartment ,950,Khar West,Mumbai,70000,2,0,Furnished
3 BHK,Apartment ,2170,Khar West,Mumbai,190000,3,0,Furnished
1 BHK,Apartment ,650,Kharghar,Mumbai,8500,1,0,Unfurnished
1 BHK,Apartment ,700,Jogeshwari West,Mumbai,40000,2,0,Unfurnished
3 BHK,Apartment ,1020,Chembur,Mumbai,78000,3,0,Unfurnished
1 BHK,Apartment ,602,Thane West,Mumbai,13999,1,0,Semi-Furnished
1 BHK,Apartment ,645,Thane West,Mumbai,15999,1,0,Unfurnished
4 BHK,Apartment ,1023,Chembur,Mumbai,55000,2,0,Unfurnished
2 BHK,Apartment ,960,Thane West,Mumbai,26000,2,0,Semi-Furnished
2 BHK,Apartment ,1200,Jogeshwari West,Mumbai,74000,2,0,Unfurnished
2 BHK,Apartment ,1100,Jogeshwari West,Mumbai,55000,2,0,Unfurnished
1 BHK,Apartment ,550,Jogeshwari West,Mumbai,30000,1,0,Unfurnished
2 BHK,Apartment ,1050,Powai,Mumbai,67000,2,0,Semi-Furnished
2 BHK,Apartment ,690,Kanjurmarg,Mumbai,27000,2,0,Semi-Furnished
2 BHK,Apartment ,690,Kanjurmarg,Mumbai,27000,2,0,Semi-Furnished
2 BHK,Apartment ,690,Kanjurmarg,Mumbai,27000,2,0,Semi-Furnished
2 BHK,Apartment ,690,Kanjurmarg,Mumbai,27000,2,0,Semi-Furnished
2 BHK,Apartment ,690,Kanjurmarg,Mumbai,27000,2,0,Semi-Furnished
2 BHK,Apartment ,690,Kanjurmarg,Mumbai,27000,2,0,Semi-Furnished
2 BHK,Apartment ,1050,Juhu,Mumbai,75000,2,0,Semi-Furnished
2 BHK,Apartment ,1725,Bandra West,Mumbai,250000,3,0,Furnished
3 BHK,Apartment ,1700,Bandra West,Mumbai,200000,3,0,Furnished
3 BHK,Apartment ,2100,Bandra West,Mumbai,300000,4,0,Semi-Furnished
5 BHK,Apartment ,2400,Bandra West,Mumbai,300000,6,0,Furnished
1 BHK,Apartment ,650,Bandra West,Mumbai,65000,1,0,Furnished
2 BHK,Apartment ,1000,Khar,Mumbai,75000,2,0,Semi-Furnished
3 BHK,Apartment ,1400,Khar West,Mumbai,130000,3,0,Semi-Furnished
3 BHK,Apartment ,1500,Jogeshwari West,Mumbai,98000,3,0,Unfurnished
2 BHK,Apartment ,1035,Powai,Mumbai,48000,2,0,Semi-Furnished
2 BHK,Apartment ,980,Powai,Mumbai,43000,2,0,Semi-Furnished
1 BHK,Apartment ,600,Powai,Mumbai,31000,1,0,Semi-Furnished
2 BHK,Apartment ,1200,Powai,Mumbai,68000,2,0,Semi-Furnished
2 BHK,Apartment ,1200,Koper Khairane,Mumbai,28000,2,0,Semi-Furnished
3 BHK,Apartment ,1500,Powai,Mumbai,52000,2,0,Unfurnished
2 BHK,Apartment ,1100,Powai,Mumbai,55000,2,0,Furnished
3 BHK,Apartment ,1250,Chembur,Mumbai,74000,3,0,Unfurnished
2 BHK,Apartment ,1000,Chembur,Mumbai,45000,2,0,Furnished
2 BHK,Apartment ,1000,Deonar,Mumbai,50000,2,0,Furnished
2 BHK,Apartment ,750,Chembur,Mumbai,43000,2,0,Semi-Furnished
2 BHK,Apartment ,750,Chembur,Mumbai,45000,2,0,Unfurnished
2 BHK,Apartment ,850,Chembur,Mumbai,70000,2,0,Furnished
2 BHK,Apartment ,800,Chembur,Mumbai,45000,2,0,Semi-Furnished
3 BHK,Apartment ,1100,Seawoods,Mumbai,37000,2,0,Semi-Furnished
3 BHK,Apartment ,1585,Ulwe,Mumbai,22000,2,0,Unfurnished
3 BHK,Apartment ,1800,Seawoods,Mumbai,75000,3,0,Unfurnished
3 BHK,Apartment ,1500,Belapur,Mumbai,42000,3,0,Unfurnished
3 BHK,Apartment ,1500,Belapur,Mumbai,42000,3,0,Unfurnished
3 BHK,Apartment ,1900,Belapur,Mumbai,55000,3,0,Semi-Furnished
4 BHK,Apartment ,3750,Bandra West,Mumbai,700000,4,0,Semi-Furnished
1 BHK,Apartment ,700,Bandra West,Mumbai,75000,1,0,Semi-Furnished
4 BHK,Apartment ,2700,Bandra West,Mumbai,1000000,4,0,Semi-Furnished
2 BHK,Apartment ,1000,Powai,Mumbai,52000,2,0,Furnished
1 BHK,Apartment ,550,Kandivali West,Mumbai,22000,2,0,Unfurnished
3 BHK,Apartment ,1200,Kalyan West,Mumbai,31000,3,0,Semi-Furnished
1 BHK,Apartment ,650,Kalyan West,Mumbai,11000,1,0,Semi-Furnished
3 BHK,Apartment ,1200,Kalyan West,Mumbai,34000,3,0,Furnished
1 BHK,Apartment ,650,Kalyan West,Mumbai,12000,1,0,Semi-Furnished
1 BHK,Apartment ,610,Kalyan West,Mumbai,15000,2,0,Furnished
2 BHK,Apartment ,950,Kalyan West,Mumbai,16000,3,0,Unfurnished
3 BHK,Apartment ,1528,Chembur,Mumbai,70000,3,0,Semi-Furnished
2 BHK,Apartment ,1000,Powai,Mumbai,45000,2,0,Unfurnished
3 BHK,Apartment ,1400,Andheri East,Mumbai,85000,3,0,Semi-Furnished
1 BHK,Apartment ,460,Tardeo,Mumbai,70000,1,0,Furnished
4 BHK,Apartment ,6000,Khar West,Mumbai,1200000,4,0,Semi-Furnished
2 BHK,Apartment ,850,Chembur,Mumbai,60000,2,0,Furnished
3 BHK,Apartment ,1800,Juhu,Mumbai,150000,3,0,Unfurnished
2 BHK,Apartment ,1000,Juhu,Mumbai,75000,2,0,Semi-Furnished
2 BHK,Apartment ,1000,Juhu,Mumbai,85000,2,0,Furnished
4 BHK,Apartment ,3000,Juhu,Mumbai,350000,4,0,Semi-Furnished
3 BHK,Apartment ,1200,Juhu,Mumbai,130000,3,0,Semi-Furnished
6 BHK,Villa ,4500,Juhu,Mumbai,400000,6,0,Semi-Furnished
3 BHK,Apartment ,1600,Juhu,Mumbai,125000,3,0,Furnished
1 BHK,Apartment ,700,Juhu,Mumbai,49000,1,0,Furnished
3 BHK,Apartment ,1500,Juhu,Mumbai,150000,3,0,Semi-Furnished
3 BHK,Apartment ,2000,Juhu,Mumbai,160000,3,0,Furnished
4 BHK,Apartment ,2500,Juhu,Mumbai,300000,4,0,Semi-Furnished
3 BHK,Apartment ,1100,Juhu,Mumbai,100000,3,0,Unfurnished
3 BHK,Apartment ,1500,Juhu,Mumbai,145000,3,0,Semi-Furnished
3 BHK,Apartment ,1600,Juhu,Mumbai,125000,4,0,Furnished
2 BHK,Apartment ,1000,Juhu,Mumbai,70000,2,0,Furnished
2 BHK,Apartment ,1400,Juhu,Mumbai,85000,2,0,Furnished
2 BHK,Apartment ,1100,Juhu,Mumbai,70000,2,0,Furnished
4 BHK,Apartment ,3000,Juhu,Mumbai,375000,6,0,Semi-Furnished
2 BHK,Apartment ,1050,Andheri West,Mumbai,70000,2,0,Furnished
2 BHK,Apartment ,1200,Juhu,Mumbai,70000,2,0,Furnished
4 BHK,Apartment ,3200,Juhu,Mumbai,250000,4,0,Unfurnished
3 BHK,Apartment ,1550,Sanpada,Mumbai,44500,3,0,Semi-Furnished
1 BHK,Apartment ,750,Mira Road East,Mumbai,17000,2,0,Semi-Furnished
2 BHK,Apartment ,750,Chembur,Mumbai,55000,2,0,Unfurnished
2 BHK,Apartment ,750,Chembur,Mumbai,50000,2,0,Semi-Furnished
1 BHK,Apartment ,850,Chembur,Mumbai,37000,1,0,Semi-Furnished
2 BHK,Apartment ,850,Chembur,Mumbai,53000,2,0,Furnished
3 BHK,Apartment ,1900,Chembur,Mumbai,105000,2,0,Unfurnished
1 BHK,Apartment ,750,Kurla,Mumbai,35000,1,0,Semi-Furnished
1 BHK,Apartment ,650,Chembur,Mumbai,42000,1,0,Furnished
1 BHK,Apartment ,500,Chembur,Mumbai,45000,1,0,Furnished
1 BHK,Apartment ,550,Chembur,Mumbai,35000,1,0,Semi-Furnished
1 BHK,Apartment ,610,Kurla,Mumbai,43000,2,0,Unfurnished
1 BHK,Apartment ,650,Kurla,Mumbai,38000,2,0,Unfurnished
1 BHK,Apartment ,450,Chembur,Mumbai,32000,1,0,Unfurnished
2 BHK,Apartment ,750,Chembur,Mumbai,60000,2,0,Semi-Furnished
2 BHK,Apartment ,905,Kandivali West,Mumbai,37000,2,0,Semi-Furnished
2 BHK,Apartment ,985,Chembur,Mumbai,72000,2,0,Unfurnished
2 BHK,Apartment ,1020,Chembur,Mumbai,53000,2,0,Semi-Furnished
2 BHK,Apartment ,1040,Chembur,Mumbai,60000,2,0,Semi-Furnished
2 BHK,Apartment ,1100,Chembur,Mumbai,67000,2,0,Unfurnished
2 BHK,Apartment ,930,Ghatkopar West,Mumbai,45000,2,0,Semi-Furnished
2 BHK,Apartment ,985,Chembur,Mumbai,55000,2,0,Unfurnished
2 BHK,Apartment ,930,Chembur,Mumbai,55000,2,0,Semi-Furnished
2 BHK,Apartment ,975,Powai,Mumbai,46000,2,0,Unfurnished
2 BHK,Apartment ,1285,Powai,Mumbai,54000,2,0,Furnished
2 BHK,Apartment ,1050,Thane West,Mumbai,38000,2,0,Furnished
1 BHK,Apartment ,715,Thane West,Mumbai,20000,1,0,Semi-Furnished
3 BHK,Apartment ,1250,Thane West,Mumbai,53000,3,0,Furnished
2 BHK,Apartment ,1020,Thane West,Mumbai,33000,2,0,Semi-Furnished
3 BHK,Apartment ,1250,Thane West,Mumbai,49000,3,0,Furnished
3 BHK,Apartment ,1250,Chembur,Mumbai,78000,3,0,Semi-Furnished
3 BHK,Apartment ,1580,Chembur,Mumbai,85000,3,0,Semi-Furnished
3 BHK,Apartment ,1400,Kandivali West,Mumbai,80000,3,0,Furnished
2 BHK,Apartment ,1221,Chembur,Mumbai,52000,2,0,Semi-Furnished
3 BHK,Apartment ,1350,Thane West,Mumbai,32949,3,0,Semi-Furnished
2 BHK,Apartment ,950,Thane West,Mumbai,25000,2,0,Furnished
3 BHK,Apartment ,1221,Chembur,Mumbai,70000,3,0,Unfurnished
2 BHK,Apartment ,680,Ghatkopar West,Mumbai,45000,2,0,Semi-Furnished
2 BHK,Apartment ,1050,Bhandup West,Mumbai,40000,2,0,Unfurnished
3 BHK,Apartment ,1470,Powai,Mumbai,90000,3,0,Semi-Furnished
3 BHK,Apartment ,1400,Powai,Mumbai,58000,3,0,Semi-Furnished
1 BHK,Apartment ,710,Kurla,Mumbai,25000,2,0,Semi-Furnished
1 BHK,Apartment ,710,Kurla,Mumbai,25000,2,0,Semi-Furnished
2 BHK,Apartment ,1100,Kurla,Mumbai,31000,2,0,Semi-Furnished
1 BHK,Apartment ,1106,Kurla,Mumbai,23000,2,0,Semi-Furnished
1 BHK,Apartment ,1106,Kurla,Mumbai,23000,2,0,Semi-Furnished
1 BHK,Apartment ,625,Powai,Mumbai,49000,2,0,Semi-Furnished
1 RK,Studio Apartment,405,Koper Khairane,Mumbai,12000,1,0,Semi-Furnished
2 BHK,Apartment ,1250,Tardeo,Mumbai,60000,2,0,Furnished
2 BHK,Apartment ,1100,Thane West,Mumbai,29000,2,0,Furnished
1 BHK,Apartment ,650,Airoli,Mumbai,17000,1,0,Unfurnished
3 BHK,Apartment ,1000,Chembur,Mumbai,70000,3,0,Semi-Furnished
1 BHK,Apartment ,450,Chembur,Mumbai,35000,2,0,Semi-Furnished
2 BHK,Apartment ,1100,Vashi,Mumbai,40000,2,0,Furnished
2 BHK,Apartment ,1025,Koper Khairane,Mumbai,29000,2,0,Semi-Furnished
1 BHK,Apartment ,600,Powai,Mumbai,60000,1,0,Semi-Furnished
5 BHK,Villa ,5700,Juhu,Mumbai,550000,5,0,Semi-Furnished
3 BHK,Apartment ,2200,Juhu,Mumbai,300000,3,0,Furnished
2 BHK,Apartment ,1050,Andheri West,Mumbai,60000,2,0,Furnished
2 BHK,Apartment ,1000,Andheri West,Mumbai,70000,2,0,Semi-Furnished
3 BHK,Apartment ,1020,Juhu,Mumbai,90000,3,0,Semi-Furnished
3 BHK,Apartment ,1450,Juhu,Mumbai,150000,3,0,Semi-Furnished
3 BHK,Apartment ,1450,Powai,Mumbai,95000,3,0,Semi-Furnished
3 BHK,Apartment ,1550,Powai,Mumbai,110000,3,0,Furnished
2 BHK,Apartment ,1050,Andheri East,Mumbai,45000,2,0,Semi-Furnished
2 BHK,Apartment ,1220,Ulwe,Mumbai,15000,2,0,Unfurnished
2 BHK,Apartment ,1000,Powai,Mumbai,50000,2,0,Semi-Furnished
2 BHK,Apartment ,1250,Powai,Mumbai,80000,2,0,Semi-Furnished
3 BHK,Apartment ,1800,Powai,Mumbai,75000,3,0,Semi-Furnished
3 BHK,Apartment ,1800,Powai,Mumbai,125000,3,0,Semi-Furnished
1 BHK,Apartment ,600,Powai,Mumbai,40000,2,0,Furnished
5 BHK,Apartment ,4500,Powai,Mumbai,500000,6,0,Furnished
3 BHK,Apartment ,1800,Powai,Mumbai,125000,3,0,Semi-Furnished
2 BHK,Apartment ,1350,Powai,Mumbai,55000,2,0,Unfurnished
2 BHK,Apartment ,1150,Powai,Mumbai,70000,2,0,Furnished
2 BHK,Apartment ,1000,Powai,Mumbai,50000,2,0,Semi-Furnished
3 BHK,Apartment ,1400,Powai,Mumbai,85000,3,0,Semi-Furnished
1 BHK,Apartment ,750,Powai,Mumbai,24000,2,0,Unfurnished
4 BHK,Apartment ,3000,Powai,Mumbai,300000,5,0,Furnished
1 BHK,Apartment ,600,Andheri East,Mumbai,30000,2,0,Semi-Furnished
2 BHK,Apartment ,1250,Powai,Mumbai,55000,2,0,Semi-Furnished
2 BHK,Apartment ,910,Powai,Mumbai,65000,2,0,Furnished
2 BHK,Apartment ,1050,Powai,Mumbai,60000,2,0,Semi-Furnished
2 BHK,Apartment ,1050,Powai,Mumbai,75000,2,0,Semi-Furnished
1 BHK,Apartment ,625,Powai,Mumbai,58000,1,0,Furnished
2 BHK,Apartment ,1400,Powai,Mumbai,60000,2,0,Unfurnished
2 BHK,Apartment ,1100,Powai,Mumbai,91000,2,0,Semi-Furnished
2 BHK,Apartment ,1100,Powai,Mumbai,80000,2,0,Furnished
3 BHK,Apartment ,1500,Powai,Mumbai,90000,3,0,Semi-Furnished
3 BHK,Apartment ,1850,Powai,Mumbai,90000,3,0,Semi-Furnished
2 BHK,Apartment ,1100,Powai,Mumbai,70000,2,0,Furnished
2 BHK,Apartment ,1150,Powai,Mumbai,80000,2,0,Furnished
2 BHK,Apartment ,1100,Powai,Mumbai,120000,2,0,Furnished
2 BHK,Apartment ,1050,Powai,Mumbai,50000,2,0,Semi-Furnished
2 BHK,Apartment ,1200,Powai,Mumbai,85000,2,0,Furnished
3 BHK,Apartment ,1100,Powai,Mumbai,80000,3,0,Semi-Furnished
1 BHK,Apartment ,550,Powai,Mumbai,35000,1,0,Furnished
1 BHK,Apartment ,600,Powai,Mumbai,36000,1,0,Furnished
2 BHK,Apartment ,1050,Powai,Mumbai,78000,2,0,Semi-Furnished
3 BHK,Apartment ,1360,Powai,Mumbai,78000,3,0,Furnished
3 BHK,Apartment ,1500,Powai,Mumbai,100000,3,0,Furnished
3 BHK,Apartment ,1300,Powai,Mumbai,70000,3,0,Semi-Furnished
2 BHK,Apartment ,1100,Powai,Mumbai,65000,2,0,Furnished
2 BHK,Apartment ,950,Powai,Mumbai,45000,2,0,Semi-Furnished
5 BHK,Apartment ,4500,Powai,Mumbai,425000,6,0,Semi-Furnished
2 BHK,Apartment ,1250,Powai,Mumbai,65000,2,0,Unfurnished
2 BHK,Apartment ,1050,Powai,Mumbai,57000,2,0,Furnished
2 BHK,Apartment ,1100,Powai,Mumbai,60000,2,0,Semi-Furnished
1 BHK,Apartment ,625,Powai,Mumbai,50000,1,0,Semi-Furnished
3 BHK,Apartment ,2250,Powai,Mumbai,100000,4,0,Semi-Furnished
3 BHK,Apartment ,1850,Powai,Mumbai,90000,3,0,Semi-Furnished
3 BHK,Apartment ,1500,Powai,Mumbai,110000,3,0,Furnished
3 BHK,Apartment ,1450,Powai,Mumbai,90000,3,0,Semi-Furnished
3 BHK,Apartment ,1300,Powai,Mumbai,95000,3,0,Furnished
1 BHK,Apartment ,750,Powai,Mumbai,31000,2,0,Semi-Furnished
2 BHK,Apartment ,1100,Powai,Mumbai,50000,2,0,Furnished
2 BHK,Apartment ,1250,Powai,Mumbai,72000,2,0,Semi-Furnished
2 BHK,Apartment ,1250,Powai,Mumbai,125000,2,0,Furnished
1 BHK,Apartment ,600,Powai,Mumbai,26000,2,0,Semi-Furnished
2 BHK,Apartment ,950,Kandivali West,Mumbai,42000,2,0,Furnished
1 BHK,Apartment ,750,Powai,Mumbai,28000,2,0,Semi-Furnished
2 BHK,Apartment ,950,Kandivali West,Mumbai,42000,2,0,Furnished
2 BHK,Apartment ,1402,Santacruz West,Mumbai,100000,2,0,Furnished
2 BHK,Apartment ,1402,Santacruz West,Mumbai,100000,2,0,Furnished
2 BHK,Apartment ,1402,Santacruz West,Mumbai,100000,2,0,Furnished
2 BHK,Apartment ,1402,Santacruz West,Mumbai,100000,2,0,Furnished
2 BHK,Apartment ,1402,Santacruz West,Mumbai,100000,2,0,Furnished
3 BHK,Apartment ,1400,Bandra East,Mumbai,115000,3,0,Semi-Furnished
2 BHK,Apartment ,840,Santacruz East,Mumbai,34000,2,0,Unfurnished
2 BHK,Apartment ,896,Santacruz East,Mumbai,43000,2,0,Semi-Furnished
2 BHK,Apartment ,1019,Kanjurmarg East,Mumbai,34000,2,0,Furnished
1 BHK,Apartment ,650,Kandivali West,Mumbai,29000,2,0,Semi-Furnished
2 BHK,Apartment ,1075,Goregaon East,Mumbai,45000,2,0,Unfurnished
1 BHK,Apartment ,635,Goregaon East,Mumbai,34000,2,0,Furnished
2 BHK,Apartment ,870,Kandivali West,Mumbai,37000,2,0,Semi-Furnished
3 BHK,Apartment ,1500,Bhayandar West,Mumbai,38000,3,0,Unfurnished
2 BHK,Apartment ,980,Virar,Mumbai,11000,null,0,Semi-Furnished
3 BHK,Apartment ,1450,Khar,Mumbai,35000,2,0,Unfurnished
1 BHK,Apartment ,500,Kalyan West,Mumbai,12500,2,0,Semi-Furnished
1 BHK,Apartment ,650,Santacruz East,Mumbai,75000,2,0,Furnished
2 BHK,Apartment ,1045,Bhayandar West,Mumbai,30000,2,0,Furnished
1 BHK,Apartment ,710,Airoli,Mumbai,24000,1,0,Furnished
3 BHK,Apartment ,1400,Chembur,Mumbai,75000,3,0,Semi-Furnished
1 RK,Studio Apartment,250,Andheri East,Mumbai,17000,1,0,Semi-Furnished
2 BHK,Apartment ,1100,Kharghar,Mumbai,23000,2,0,Semi-Furnished
2 BHK,Apartment ,950,Santacruz East,Mumbai,78000,2,0,Semi-Furnished
2 BHK,Apartment ,1165,Malad East,Mumbai,73000,2,0,Furnished
1 RK,Studio Apartment,250,Andheri East,Mumbai,16000,1,0,Semi-Furnished
2 BHK,Apartment ,1200,Malad East,Mumbai,75000,2,0,Semi-Furnished
3 BHK,Apartment ,1300,Andheri East,Mumbai,65000,3,0,Semi-Furnished
2 BHK,Apartment ,1165,Malad East,Mumbai,72000,2,0,Semi-Furnished
1 BHK,Apartment ,500,Jogeshwari East,Mumbai,33000,2,0,Semi-Furnished
1 RK,Studio Apartment,250,Ulwe,Mumbai,17500,1,0,Semi-Furnished
1 BHK,Apartment ,459,Andheri East,Mumbai,32000,2,0,Semi-Furnished
2 BHK,Apartment ,900,Andheri East,Mumbai,45000,2,0,Semi-Furnished
1 BHK,Apartment ,650,Kharghar,Mumbai,22000,1,0,Semi-Furnished
2 BHK,Apartment ,800,Bandra East,Mumbai,99000,2,0,Furnished
1 RK,Studio Apartment,250,Andheri East,Mumbai,17000,1,0,Semi-Furnished
2 BHK,Apartment ,1100,Kharghar,Mumbai,23000,2,0,Semi-Furnished
2 BHK,Apartment ,950,Santacruz East,Mumbai,78000,2,0,Semi-Furnished
2 BHK,Apartment ,1165,Malad East,Mumbai,73000,2,0,Furnished
1 RK,Studio Apartment,250,Andheri East,Mumbai,16000,1,0,Semi-Furnished
2 BHK,Apartment ,1200,Malad East,Mumbai,75000,2,0,Semi-Furnished
3 BHK,Apartment ,1300,Andheri East,Mumbai,65000,3,0,Semi-Furnished
2 BHK,Apartment ,1165,Malad East,Mumbai,72000,2,0,Semi-Furnished
1 BHK,Apartment ,500,Jogeshwari East,Mumbai,33000,2,0,Semi-Furnished
1 RK,Studio Apartment,250,Ulwe,Mumbai,17500,1,0,Semi-Furnished
1 BHK,Apartment ,459,Andheri East,Mumbai,32000,2,0,Semi-Furnished
2 BHK,Apartment ,900,Andheri East,Mumbai,45000,2,0,Semi-Furnished
2 BHK,Apartment ,1000,Malad East,Mumbai,55000,2,0,Furnished
1 RK,Studio Apartment,250,Andheri East,Mumbai,17500,1,0,Semi-Furnished
1 RK,Studio Apartment,250,Andheri East,Mumbai,17500,1,0,Semi-Furnished
1 RK,Studio Apartment,250,Andheri East,Mumbai,18500,1,0,Semi-Furnished
1 RK,Studio Apartment,250,Andheri East,Mumbai,15500,1,0,Semi-Furnished
2 BHK,Apartment ,1250,Kharghar,Mumbai,38000,2,0,Furnished
1 RK,Studio Apartment,350,Koper Khairane,Mumbai,7500,1,0,Semi-Furnished
1 BHK,Apartment ,595,Vashi,Mumbai,22000,1,0,Unfurnished
1 RK,Studio Apartment,350,Koper Khairane,Mumbai,8000,1,0,Semi-Furnished
1 BHK,Apartment ,700,Kalamboli,Mumbai,14000,1,0,Unfurnished
1 BHK,Apartment ,710,Kalamboli,Mumbai,15000,2,0,Semi-Furnished
2 BHK,Apartment ,1100,Kalamboli,Mumbai,19500,2,0,Unfurnished
1 BHK,Apartment ,550,Koper Khairane,Mumbai,15000,1,0,Semi-Furnished
1 BHK,Apartment ,550,Koper Khairane,Mumbai,25000,1,0,Semi-Furnished
3 BHK,Apartment ,1650,Kharghar,Mumbai,45000,3,0,Semi-Furnished
3 BHK,Apartment ,1790,Kharghar,Mumbai,48999,3,0,Semi-Furnished
2 BHK,Apartment ,1350,Kharghar,Mumbai,45000,2,0,Unfurnished
2 BHK,Apartment ,1000,Santacruz East,Mumbai,80000,2,0,Semi-Furnished
1 RK,Studio Apartment,300,Mira Road East,Mumbai,17500,1,0,Furnished
1 RK,Studio Apartment,350,Koper Khairane,Mumbai,10000,1,0,Semi-Furnished
2 BHK,Apartment ,950,Santacruz East,Mumbai,78999,2,0,Furnished
1 BHK,Apartment ,444,Goregaon West,Mumbai,26300,2,0,Semi-Furnished
1 BHK,Apartment ,540,Malad West,Mumbai,27000,2,0,Semi-Furnished
1 BHK,Apartment ,515,Kalyan East,Mumbai,45000,2,0,Unfurnished
1 RK,Studio Apartment,250,Andheri East,Mumbai,15500,1,0,Unfurnished
